"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS05285",18171.2744534791,-0.461711345869954,0.0750224432337207,1.13300573914823e-10,3.67093859484028e-09
"ACX60_RS07840",1264.3393897923,0.606068762456989,0.0989418631656324,1.27935783794401e-10,4.10601449498633e-09
"ACX60_RS06755",1985.40739413318,0.517074926649436,0.0837573913537017,1.29658032898667e-10,4.12239839178751e-09
"ACX60_RS10525",489.572320728634,0.746159549528832,0.122927262966409,1.41176772147196e-10,4.44706832263667e-09
"ACX60_RS14060",20705.2766071842,-0.437820978436472,0.070072938194935,1.52781126869529e-10,4.76845315238657e-09
"ACX60_RS00725",1530.725890504,0.647079182416634,0.106549381600133,1.70624877345464e-10,5.27696211572063e-09
"ACX60_RS11360",241.060747200861,1.47801284436555,0.249254305385096,1.88395160632607e-10,5.77405708533451e-09
"ACX60_RS07165",932.476235168306,0.749389140347135,0.124746943726953,2.01999290958799e-10,6.13572846287351e-09
"ACX60_RS17895",5625.41221930825,0.855423351333439,0.14242099411172,2.04577745694143e-10,6.15905744116349e-09
"ACX60_RS08990",205.043735216672,-0.966772006377407,0.162405295946583,2.11648282776579e-10,6.31603033338529e-09
"ACX60_RS11860",58.7246285207404,-1.88689908720124,0.321107547788551,2.53571253440929e-10,7.50129916700904e-09
"ACX60_RS04500",1912.6458875401,0.578110430450163,0.0958564885635131,2.57971024335417e-10,7.56566745507834e-09
"ACX60_RS07250",837.141793260785,-0.840555273510805,0.141972555340079,2.89283707677962e-10,8.41148011555922e-09
"ACX60_RS17180",506.188681901865,0.731223815114925,0.123322259657797,3.39858647487158e-10,9.79829761653653e-09
"ACX60_RS00425",163.626062426579,-1.46643581759214,0.252742816380201,3.92916672093572e-10,1.12327942727927e-08
"ACX60_RS03200",2325.83152224526,0.568135926033626,0.0953812854328408,4.23863907025186e-10,1.2016541764164e-08
"ACX60_RS05420",4908.61727482775,-0.500641844733924,0.0840620251361954,4.64915231710263e-10,1.30714183328786e-08
"ACX60_RS00440",22588.7486490281,0.524433347485081,0.0878396486856164,4.76843334357882e-10,1.32968936351272e-08
"ACX60_RS10725",4394.03173574849,0.454907217110468,0.0765058748722628,6.43028260494246e-10,1.77852206683043e-08
"ACX60_RS03550",1044.67192196344,0.76793846333089,0.132827247646981,8.25057962376041e-10,2.26094165348345e-08
"ACX60_RS05185",2235.78349008165,0.535088378832018,0.0912690547324444,8.30739878558e-10,2.26094165348345e-08
"ACX60_RS11245",500.613939022338,-0.703537645938743,0.122182594057898,1.00213436133915e-09,2.70576277561571e-08
"ACX60_RS01360",3308.77477155543,0.517214237997737,0.0885968204724562,1.01151257065958e-09,2.70957934282197e-08
"ACX60_RS12220",1386.88871444632,0.763488938556766,0.134225559121467,1.1151740005859e-09,2.9639233984322e-08
"ACX60_RS18080",3689.3287137368,0.61585737879683,0.107294929809296,1.36843763986749e-09,3.60885647351101e-08
"ACX60_RS13740",62789.7715422931,0.481401244038402,0.0833892450833198,1.60586176286504e-09,4.2024167055899e-08
"ACX60_RS14630",10747.0591207731,0.538990745359564,0.0940405361730729,1.77567920101978e-09,4.61134400142693e-08
"ACX60_RS01480",2254.95713866375,0.64198595766807,0.113406029120198,2.02968330448841e-09,5.23104742565876e-08
"ACX60_RS14635",8746.27539078856,0.540149968845982,0.0959355871402385,3.20071497602802e-09,8.18709199131378e-08
"ACX60_RS14355",1564.73495915642,0.592097753954644,0.105826114251411,3.34910828084875e-09,8.50273609809511e-08
"ACX60_RS04595",2089.45401177414,0.512563076806124,0.0911300623116893,3.59892018004868e-09,9.06927885372267e-08
"ACX60_RS12010",152.509623510817,1.09213177489882,0.200329392500094,3.64978727445135e-09,9.12983552035552e-08
"ACX60_RS14465",225.909176550785,1.37833153457717,0.254525341269794,3.67895726837716e-09,9.13562965475847e-08
